Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
E1,12/11/1999,Walsall,Port Vale,0,0,D,0,0,D,,,,,,,,,,,
E1,13/11/1999,Fulham,Barnsley,1,3,A,1,1,D,,,,,,,,,,,
E1,14/11/1999,Crystal Palace,QPR,3,0,H,1,0,H,,,,,,,,,,,
E1,14/11/1999,Nott'm Forest,Huddersfield,1,3,A,1,2,A,,,,,,,,,,,
E1,14/11/1999,Sheffield United,Bolton,1,2,A,1,2,A,,,,,,,,,,,
E1,14/11/1999,West Brom,Portsmouth,3,2,H,1,2,A,,,,,,,,,,,
E1,20/11/1999,Barnsley,Birmingham,2,1,H,0,0,D,,,,,,,,,,,
E1,20/11/1999,Blackburn,Fulham,2,0,H,1,0,H,,,,,,,,,,,
E1,20/11/1999,Bolton,Grimsby,2,0,H,0,0,D,,,,,,,,,,,
E1,20/11/1999,Charlton,Man City,0,1,A,0,0,D,,,,,,,,,,,
E1,20/11/1999,Huddersfield,West Brom,1,0,H,0,0,D,,,,,,,,,,,
E1,20/11/1999,Port Vale,Crystal Palace,2,2,D,1,0,H,,,,,,,,,,,
E1,20/11/1999,Portsmouth,Crewe,0,2,A,0,1,A,,,,,,,,,,,
E1,20/11/1999,QPR,Walsall,2,1,H,2,1,H,,,,,,,,,,,
E1,20/11/1999,Stockport,Sheffield United,1,1,D,0,1,A,,,,,,,,,,,
E1,20/11/1999,Tranmere,Nott'm Forest,3,0,H,0,0,D,,,,,,,,,,,
E1,20/11/1999,Wolves,Swindon,1,1,D,0,1,A,,,,,,,,,,,
E1,21/11/1999,Norwich,Ipswich,0,0,D,0,0,D,,,,,,,,,,,
E1,23/11/1999,Birmingham,Tranmere,3,1,H,3,0,H,,,,,,,,,,,
E1,23/11/1999,Crewe,Blackburn,0,0,D,0,0,D,,,,,,,,,,,
E1,23/11/1999,Crystal Palace,Norwich,1,0,H,0,0,D,,,,,,,,,,,
E1,23/11/1999,Fulham,Bolton,1,1,D,1,1,D,,,,,,,,,,,
E1,23/11/1999,Grimsby,QPR,2,1,H,0,1,A,,,,,,,,,,,
E1,23/11/1999,Sheffield United,Port Vale,1,3,A,1,1,D,,,,,,,,,,,
E1,23/11/1999,Swindon,Charlton,1,2,A,1,2,A,,,,,,,,,,,
E1,23/11/1999,Walsall,Huddersfield,2,0,H,2,0,H,,,,,,,,,,,
E1,23/11/1999,West Brom,Stockport,2,0,H,0,0,D,,,,,,,,,,,
E1,24/11/1999,Ipswich,Wolves,1,0,H,0,0,D,,,,,,,,,,,
E1,24/11/1999,Man City,Barnsley,3,1,H,2,0,H,,,,,,,,,,,
E1,24/11/1999,Nott'm Forest,Portsmouth,2,0,H,2,0,H,,,,,,,,,,,
E1,26/11/1999,Walsall,Fulham,1,3,A,1,1,D,,,,,,,,,,,
E1,27/11/1999,Birmingham,Swindon,1,1,D,1,0,H,,,,,,,,,,,
E1,27/11/1999,Blackburn,Stockport,2,0,H,1,0,H,,,,,,,,,,,
E1,27/11/1999,Charlton,Port Vale,2,2,D,2,0,H,,,,,,,,,,,
E1,27/11/1999,Crystal Palace,Nott'm Forest,2,0,H,1,0,H,,,,,,,,,,,
E1,27/11/1999,Ipswich,Crewe,2,1,H,1,0,H,,,,,,,,,,,
E1,27/11/1999,Man City,Huddersfield,0,1,A,0,0,D,,,,,,,,,,,
E1,27/11/1999,Portsmouth,Bolton,0,0,D,0,0,D,,,,,,,,,,,
E1,27/11/1999,QPR,Barnsley,2,2,D,2,1,H,,,,,,,,,,,
E1,27/11/1999,Tranmere,Wolves,1,0,H,0,0,D,,,,,,,,,,,
E1,27/11/1999,West Brom,Sheffield United,2,2,D,1,1,D,,,,,,,,,,,
E1,28/11/1999,Grimsby,Norwich,2,1,H,1,1,D,,,,,,,,,,,
E1,30/11/1999,Charlton,Blackburn,1,2,A,1,1,D,,,,,,,,,,,
E1,30/11/1999,QPR,Sheffield United,3,1,H,2,0,H,,,,,,,,,,,
E1,03/12/1999,Wolves,Man City,4,1,H,3,1,H,,,,,,,,,,,
E1,04/12/1999,Barnsley,Charlton,1,1,D,1,1,D,,,,,,,,,,,
E1,04/12/1999,Bolton,Tranmere,2,3,A,0,1,A,,,,,,,,,,,
E1,04/12/1999,Crewe,Crystal Palace,2,0,H,2,0,H,,,,,,,,,,,
E1,04/12/1999,Fulham,Birmingham,0,0,D,0,0,D,,,,,,,,,,,
E1,04/12/1999,Huddersfield,QPR,1,0,H,1,0,H,,,,,,,,,,,
E1,04/12/1999,Norwich,West Brom,2,1,H,1,1,D,,,,,,,,,,,
E1,04/12/1999,Port Vale,Blackburn,0,0,D,0,0,D,,,,,,,,,,,
E1,04/12/1999,Sheffield United,Portsmouth,1,0,H,1,0,H,,,,,,,,,,,
E1,04/12/1999,Stockport,Grimsby,2,1,H,1,0,H,,,,,,,,,,,
E1,04/12/1999,Swindon,Walsall,1,1,D,1,1,D,,,,,,,,,,,
E1,05/12/1999,Nott'm Forest,Ipswich,0,1,A,0,0,D,,,,,,,,,,,
E1,07/12/1999,Blackburn,Bolton,3,1,H,0,0,D,,,,,,,,,,,
E1,07/12/1999,Crewe,West Brom,2,0,H,0,0,D,,,,,,,,,,,
E1,07/12/1999,Crystal Palace,Ipswich,2,2,D,1,2,A,,,,,,,,,,,
E1,07/12/1999,Man City,Stockport,1,2,A,0,0,D,,,,,,,,,,,
E1,14/12/1999,Crewe,Wolves,1,0,H,0,0,D,,,,,,,,,,,
E1,14/12/1999,Grimsby,West Brom,1,1,D,1,1,D,,,,,,,,,,,
E1,15/12/1999,Nott'm Forest,Fulham,0,0,D,0,0,D,,,,,,,,,,,
E1,17/12/1999,Tranmere,Norwich,1,2,A,1,0,H,,,,,,,,,,,
E1,17/12/1999,Wolves,Birmingham,2,1,H,1,1,D,,,,,,,,,,,
E1,18/12/1999,Barnsley,Walsall,3,2,H,1,0,H,,,,,,,,,,,
E1,18/12/1999,Bolton,Stockport,0,1,A,0,0,D,,,,,,,,,,,
E1,18/12/1999,Crystal Palace,Fulham,0,0,D,0,0,D,,,,,,,,,,,
E1,18/12/1999,Huddersfield,Grimsby,3,1,H,2,1,H,,,,,,,,,,,
E1,18/12/1999,Ipswich,West Brom,3,1,H,2,0,H,,,,,,,,,,,
E1,18/12/1999,Man City,Swindon,3,0,H,1,0,H,,,,,,,,,,,
E1,18/12/1999,Nott'm Forest,Crewe,1,0,H,0,0,D,,,,,,,,,,,
E1,18/12/1999,Portsmouth,Port Vale,0,0,D,0,0,D,,,,,,,,,,,
E1,18/12/1999,QPR,Charlton,0,0,D,0,0,D,,,,,,,,,,,
E1,19/12/1999,Sheffield United,Blackburn,2,1,H,1,1,D,,,,,,,,,,,
E1,26/12/1999,Birmingham,Sheffield United,0,2,A,0,1,A,,,,,,,,,,,
E1,26/12/1999,Blackburn,Nott'm Forest,2,1,H,1,1,D,,,,,,,,,,,
E1,26/12/1999,Charlton,Crystal Palace,2,1,H,2,1,H,,,,,,,,,,,
E1,26/12/1999,Crewe,Huddersfield,1,1,D,0,0,D,,,,,,,,,,,
E1,26/12/1999,Fulham,Ipswich,0,0,D,0,0,D,,,,,,,,,,,
E1,26/12/1999,Grimsby,Barnsley,0,3,A,0,2,A,,,,,,,,,,,
E1,26/12/1999,Norwich,QPR,2,1,H,1,1,D,,,,,,,,,,,
E1,26/12/1999,Stockport,Wolves,3,2,H,1,2,A,,,,,,,,,,,
E1,26/12/1999,Swindon,Portsmouth,1,1,D,1,0,H,,,,,,,,,,,
E1,26/12/1999,Walsall,Tranmere,1,2,A,0,0,D,,,,,,,,,,,
E1,26/12/1999,West Brom,Man City,0,2,A,0,0,D,,,,,,,,,,,
E1,28/12/1999,Barnsley,Port Vale,3,1,H,0,0,D,,,,,,,,,,,
E1,28/12/1999,Bolton,West Brom,1,1,D,0,0,D,,,,,,,,,,,
E1,28/12/1999,Crystal Palace,Walsall,3,2,H,1,1,D,,,,,,,,,,,
E1,28/12/1999,Huddersfield,Charlton,1,2,A,0,2,A,,,,,,,,,,,
E1,28/12/1999,Ipswich,Stockport,1,0,H,1,0,H,,,,,,,,,,,
E1,28/12/1999,Man City,Grimsby,2,1,H,1,1,D,,,,,,,,,,,
E1,28/12/1999,Nott'm Forest,Birmingham,1,0,H,0,0,D,,,,,,,,,,,
E1,28/12/1999,Portsmouth,Blackburn,1,2,A,1,2,A,,,,,,,,,,,
E1,28/12/1999,QPR,Crewe,1,0,H,0,0,D,,,,,,,,,,,
E1,28/12/1999,Sheffield United,Fulham,2,0,H,0,0,D,,,,,,,,,,,
E1,28/12/1999,Tranmere,Swindon,3,1,H,3,0,H,,,,,,,,,,,
E1,28/12/1999,Wolves,Norwich,1,0,H,0,0,D,,,,,,,,,,,
